Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,raw
1700075694.5909042,0,1700075694,572383403,IMU1_Frame,0,1700075694,572383403,IMU1_Frame,-0.03624737025409325,0.01253405051356981,0.9819102624547424,0.1854218493421013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.008504,-0.002774,-0.311773,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.582,-1.583,-9.519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,572383403,IMU1_Frame,-2.427e-05,-3.910000000000001e-06,3.4410000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+158.637,+004.349,+000.642,-00.2427,-00.0391,+00.3441,+00.582,-01.583,-09.519,+00.008504,-00.002774,-00.311773*6B
"
1700075694.6347344,0,1700075694,597214698,IMU1_Frame,0,1700075694,597214698,IMU1_Frame,-0.03621058391991782,0.012518561587089028,0.9811788421155999,0.18926214363326713,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007766,-0.004336,-0.314371,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.654,-1.675,-9.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,597214698,IMU1_Frame,-2.422e-05,-3.910000000000001e-06,3.4410000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+158.188,+004.347,+000.624,-00.2422,-00.0391,+00.3441,+00.654,-01.675,-09.757,+00.007766,-00.004336,-00.314371*67
"
1700075694.6347494,0,1700075694,622251033,IMU1_Frame,0,1700075694,622251033,IMU1_Frame,-0.0361466622657705,0.012462974707468367,0.9804290900527058,0.19312403384071283,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004929,-0.009529,-0.317656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.74,-1.685,-9.699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,622251033,IMU1_Frame,-2.4069999999999998e-05,-3.86e-06,3.4250000000000006e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+157.736,+004.341,+000.602,-00.2407,-00.0386,+00.3425,+00.740,-01.685,-09.699,+00.004929,-00.009529,-00.317656*62
"
1700075694.6786954,0,1700075694,647260665,IMU1_Frame,0,1700075694,647260665,IMU1_Frame,-0.036078521400209604,0.0123885808967534,0.9796629245907407,0.1969909072501978,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005614,-0.010873,-0.317323,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.52,-1.667,-9.425,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,647260665,IMU1_Frame,-2.3919999999999998e-05,-3.56e-06,3.426e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+157.283,+004.334,+000.578,-00.2392,-00.0356,+00.3426,+00.520,-01.667,-09.425,+00.005614,-00.010873,-00.317323*60
"
1700075694.678732,0,1700075694,672180652,IMU1_Frame,0,1700075694,672180652,IMU1_Frame,-0.03599226343123217,0.012320144326434369,0.9788749992903837,0.200889289861665,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.005563,-0.010345,-0.319478,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.523,-1.768,-9.656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,672180652,IMU1_Frame,-2.3919999999999998e-05,-4.02e-06,3.415e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+156.826,+004.325,+000.555,-00.2392,-00.0402,+00.3415,+00.523,-01.768,-09.656,+00.005563,-00.010345,-00.319478*6C
"
1700075694.7266693,0,1700075694,697431087,IMU1_Frame,0,1700075694,697431087,IMU1_Frame,-0.03591344494085287,0.012262791388077645,0.9780639234205571,0.20481896914846412,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.007699,-0.009292,-0.323332,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.499,-1.791,-9.398,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,697431087,IMU1_Frame,-2.402e-05,-3.92e-06,3.431e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+156.365,+004.317,+000.533,-00.2402,-00.0392,+00.3431,+00.499,-01.791,-09.398,+00.007699,-00.009292,-00.323332*61
"
1700075694.7292507,0,1700075694,722155094,IMU1_Frame,0,1700075694,722155094,IMU1_Frame,-0.035802263190484344,0.012235223266268119,0.9772284764732356,0.20878937241119983,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011763,-0.010344,-0.327415,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.602,-1.727,-9.623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,722155094,IMU1_Frame,-2.368e-05,-4.08e-06,3.433e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+155.899,+004.306,+000.515,-00.2368,-00.0408,+00.3433,+00.602,-01.727,-09.623,+00.011763,-00.010344,-00.327415*6C
"
1700075694.774725,0,1700075694,747246503,IMU1_Frame,0,1700075694,747246503,IMU1_Frame,-0.03569245972412867,0.012244448218030331,0.9763668338015626,0.2128002059655698,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.01198,-0.008522,-0.329842,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.621,-1.872,-9.461,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,747246503,IMU1_Frame,-2.358e-05,-4.19e-06,3.423e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+155.428,+004.296,+000.501,-00.2358,-00.0419,+00.3423,+00.621,-01.872,-09.461,+00.011980,-00.008522,-00.329842*63
"
1700075694.8185515,0,1700075694,772124528,IMU1_Frame,0,1700075694,772124528,IMU1_Frame,-0.035587703369187915,0.012192121057776605,0.9754859919007735,0.21682238620212463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00586,-0.008047,-0.331354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.653,-1.939,-9.405,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,772124528,IMU1_Frame,-2.3630000000000002e-05,-4.08e-06,3.428e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+154.955,+004.285,+000.480,-00.2363,-00.0408,+00.3428,+00.653,-01.939,-09.405,+00.005860,-00.008047,-00.331354*6C
"
1700075694.8185754,0,1700075694,797131776,IMU1_Frame,0,1700075694,797131776,IMU1_Frame,-0.035506038896968475,0.01211964289259674,0.9745747061292194,0.22089947404000082,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.006013,-0.008189,-0.336829,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.616,-1.815,-9.546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,797131776,IMU1_Frame,-2.353e-05,-4.24e-06,3.452e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+154.475,+004.276,+000.456,-00.2353,-00.0424,+00.3452,+00.616,-01.815,-09.546,+00.006013,-00.008189,-00.336829*66
"
1700075694.8626406,0,1700075694,822145462,IMU1_Frame,0,1700075694,822145462,IMU1_Frame,-0.035455994428552316,0.01210840903122877,0.9736381805496047,0.2249998939241309,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013376,-0.005682,-0.338185,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.51,-1.515,-9.686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,822145462,IMU1_Frame,-2.3539999999999998e-05,-4.35e-06,3.412e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+153.992,+004.272,+000.438,-00.2354,-00.0435,+00.3412,+00.510,-01.515,-09.686,+00.013376,-00.005682,-00.338185*69
"
1700075694.862651,0,1700075694,848020553,IMU1_Frame,0,1700075694,848020553,IMU1_Frame,-0.035458762911672166,0.012217730237833341,0.9726741874579241,0.22912513666919246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022827,0.003158,-0.339774,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.422,-1.509,-9.731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,848020553,IMU1_Frame,-2.353e-05,-4.2900000000000004e-06,3.459e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+153.506,+004.277,+000.432,-00.2353,-00.0429,+00.3459,+00.422,-01.509,-09.731,+00.022827,+00.003158,-00.339774*66
"
1700075694.9066143,0,1700075694,872127771,IMU1_Frame,0,1700075694,872127771,IMU1_Frame,-0.03546814542221825,0.012410328361487642,0.97168669579046,0.2332658561257667,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.026696,0.003697,-0.342288,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.575,-1.605,-9.708,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,872127771,IMU1_Frame,-2.3480000000000002e-05,-4.56e-06,3.4660000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+153.018,+004.285,+000.435,-00.2348,-00.0456,+00.3466,+00.575,-01.605,-09.708,+00.026696,+00.003697,-00.342288*60
"
1700075694.9066234,0,1700075694,897077560,IMU1_Frame,0,1700075694,897077560,IMU1_Frame,-0.03550405229462968,0.01267379843286798,0.9706729548461892,0.23742967766079956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.030054,0.011019,-0.344209,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.68,-1.528,-9.66,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,897077560,IMU1_Frame,-2.329e-05,-4.61e-06,3.455e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+152.527,+004.298,+000.445,-00.2329,-00.0461,+00.3455,+00.680,-01.528,-09.660,+00.030054,+00.011019,-00.344209*69
"
1700075694.954501,0,1700075694,922250032,IMU1_Frame,0,1700075694,922250032,IMU1_Frame,-0.03555291197233492,0.012915142107487686,0.9696371417255425,0.2416050557023818,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.025483,0.00716,-0.347279,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.753,-1.744,-9.402,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,922250032,IMU1_Frame,-2.329e-05,-4.67e-06,3.478e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+152.034,+004.312,+000.452,-00.2329,-00.0467,+00.3478,+00.753,-01.744,-09.402,+00.025483,+00.007160,-00.347279*65
"
1700075694.954514,0,1700075694,948052883,IMU1_Frame,0,1700075694,948052883,IMU1_Frame,-0.03562134119035283,0.013073856864956122,0.9685759113501267,0.2458066278006897,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.018755,0.009746,-0.348008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.573,-1.723,-9.514,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,948052883,IMU1_Frame,-2.3330000000000002e-05,-4.61e-06,3.484e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+151.537,+004.326,+000.449,-00.2333,-00.0461,+00.3484,+00.573,-01.723,-09.514,+00.018755,+00.009746,-00.348008*65
"
1700075694.998652,0,1700075694,972934246,IMU1_Frame,0,1700075694,972934246,IMU1_Frame,-0.03565941778081851,0.013208427622111212,0.9674936418830294,0.2500199917590527,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022394,0.003429,-0.348833,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.776,-1.681,-9.451,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,972934246,IMU1_Frame,-2.334e-05,-4.82e-06,3.484e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+151.038,+004.336,+000.444,-00.2334,-00.0482,+00.3484,+00.776,-01.681,-09.451,+00.022394,+00.003429,-00.348833*67
"
1700075695.0034804,0,1700075694,997954845,IMU1_Frame,0,1700075694,997954845,IMU1_Frame,-0.035647846430274244,0.013393436562418124,0.9663957525209768,0.25422253324862304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.025402,-0.000991,-0.350195,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.719,-1.561,-9.33,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075694,997954845,IMU1_Frame,-2.309e-05,-4.78e-06,3.468e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+150.540,+004.342,+000.446,-00.2309,-00.0478,+00.3468,+00.719,-01.561,-09.330,+00.025402,-00.000991,-00.350195*68
"
1700075695.0466306,0,1700075695,22951126,IMU1_Frame,0,1700075695,22951126,IMU1_Frame,-0.0355635530682416,0.013577109544372988,0.9652842498705169,0.2584128726311751,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.027462,-0.002873,-0.346522,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.72,-1.508,-9.406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,22951126,IMU1_Frame,-2.3e-05,-5.09e-06,3.463e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+150.043,+004.340,+000.450,-00.2300,-00.0509,+00.3463,+00.720,-01.508,-09.406,+00.027462,-00.002873,-00.346522*6D
"
1700075695.0907476,0,1700075695,47966957,IMU1_Frame,0,1700075695,47966957,IMU1_Frame,-0.03543180172889485,0.013765375856917653,0.9641582659596307,0.262590822450976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028651,-0.008799,-0.346125,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.624,-1.578,-9.526,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,47966957,IMU1_Frame,-2.2800000000000002e-05,-4.94e-06,3.476e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+149.547,+004.333,+000.456,-00.2280,-00.0494,+00.3476,+00.624,-01.578,-09.526,+00.028651,-00.008799,-00.346125*60
"
1700075695.0907812,0,1700075695,72877407,IMU1_Frame,0,1700075695,72877407,IMU1_Frame,-0.03525044673319868,0.013965417353253028,0.9630224459008411,0.2667398391962119,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028627,-0.010617,-0.342632,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.774,-1.579,-9.506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,72877407,IMU1_Frame,-2.2839999999999998e-05,-4.84e-06,3.499e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+149.054,+004.321,+000.465,-00.2284,-00.0484,+00.3499,+00.774,-01.579,-09.506,+00.028627,-00.010617,-00.342632*6D
"
1700075695.1346877,0,1700075695,97995758,IMU1_Frame,0,1700075695,97995758,IMU1_Frame,-0.035039423899965345,0.014137308122182852,0.9618750358392335,0.27086673978377307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.028557,-0.011514,-0.343686,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.691,-1.558,-9.549,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,97995758,IMU1_Frame,-2.274e-05,-4.58e-06,3.4699999999999996e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+148.563,+004.305,+000.472,-00.2274,-00.0458,+00.3470,+00.691,-01.558,-09.549,+00.028557,-00.011514,-00.343686*6D
"
1700075695.1347203,0,1700075695,122990131,IMU1_Frame,0,1700075695,122990131,IMU1_Frame,-0.0348218417876867,0.014296258199125545,0.9607151709343744,0.2749716652176234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.025961,-0.013955,-0.343417,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.738,-1.588,-9.52,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,122990131,IMU1_Frame,-2.265e-05,-5.0999999999999995e-06,3.5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+148.074,+004.288,+000.478,-00.2265,-00.0510,+00.3500,+00.738,-01.588,-09.520,+00.025961,-00.013955,-00.343417*6E
"
1700075695.1785429,0,1700075695,147831201,IMU1_Frame,0,1700075695,147831201,IMU1_Frame,-0.03460140654398282,0.014398501999867471,0.9595391684490454,0.27906990166883366,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.022064,-0.013717,-0.342873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.548,-1.736,-9.771,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,147831201,IMU1_Frame,-2.249e-05,-4.85e-06,3.5010000000000005e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+147.585,+004.269,+000.478,-00.2249,-00.0485,+00.3501,+00.548,-01.736,-09.771,+00.022064,-00.013717,-00.342873*6F
"
1700075695.1785824,0,1700075695,172866106,IMU1_Frame,0,1700075695,172866106,IMU1_Frame,-0.034453157589474565,0.014438667890220615,0.9583448691086659,0.28316005483606727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015955,-0.010469,-0.341652,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.542,-1.74,-9.658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,172866106,IMU1_Frame,-2.235e-05,-5.21e-06,3.519e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+147.096,+004.256,+000.469,-00.2235,-00.0521,+00.3519,+00.542,-01.740,-09.658,+00.015955,-00.010469,-00.341652*60
"
1700075695.2267153,0,1700075695,197855234,IMU1_Frame,0,1700075695,197855234,IMU1_Frame,-0.034328464414395396,0.014430520149339331,0.9571310423066709,0.28725160482078205,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.011174,-0.010596,-0.341896,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.541,-1.577,-9.598,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,197855234,IMU1_Frame,-2.23e-05,-4.96e-06,3.514e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+146.606,+004.244,+000.454,-00.2230,-00.0496,+00.3514,+00.541,-01.577,-09.598,+00.011174,-00.010596,-00.341896*64
"
1700075695.2278008,0,1700075695,222778320,IMU1_Frame,0,1700075695,222778320,IMU1_Frame,-0.034221282183099666,0.014426352900133773,0.955901618547861,0.29132950390464224,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013209,-0.010436,-0.343463,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.445,-1.756,-9.892,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,222778320,IMU1_Frame,-2.229e-05,-4.49e-06,3.519e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+146.117,+004.234,+000.439,-00.2229,-00.0449,+00.3519,+00.445,-01.756,-09.892,+00.013209,-00.010436,-00.343463*6F
"
1700075695.2706285,0,1700075695,247963190,IMU1_Frame,0,1700075695,247963190,IMU1_Frame,-0.03411781065828795,0.014441070411129447,0.9546516437630913,0.2954110179761307,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.013937,-0.008285,-0.344137,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.705,-1.543,-9.851,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,247963190,IMU1_Frame,-2.215e-05,-5.12e-06,3.486e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+145.627,+004.225,+000.426,-00.2215,-00.0512,+00.3486,+00.705,-01.543,-09.851,+00.013937,-00.008285,-00.344137*6D
"
1700075695.3145747,0,1700075695,272878408,IMU1_Frame,0,1700075695,272878408,IMU1_Frame,-0.03400116538133508,0.014469493386974553,0.9533816679376402,0.2994961598322736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.016432,-0.009782,-0.343473,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.538,-1.675,-9.754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,272878408,IMU1_Frame,-2.205e-05,-5.12e-06,3.527e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+145.136,+004.215,+000.415,-00.2205,-00.0512,+00.3527,+00.538,-01.675,-09.754,+00.016432,-00.009782,-00.343473*6E
"
1700075695.3145974,0,1700075695,297910690,IMU1_Frame,0,1700075695,297910690,IMU1_Frame,-0.03392583534906465,0.01448343776726856,0.9520880127964284,0.3035913101781039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.012161,-0.007098,-0.346531,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.474,-1.639,-9.729,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,297910690,IMU1_Frame,-2.196e-05,-5.23e-06,3.499e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+144.643,+004.209,+000.401,-00.2196,-00.0523,+00.3499,+00.474,-01.639,-09.729,+00.012161,-00.007098,-00.346531*61
"
1700075695.3626869,0,1700075695,322703599,IMU1_Frame,0,1700075695,322703599,IMU1_Frame,-0.033881267038781936,0.014516623797488507,0.9507699951481592,0.3076974873204822,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.015978,-0.00041,-0.348971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.653,-1.759,-9.882,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,1700075695,322703599,IMU1_Frame,-2.195e-05,-5.1700000000000005e-06,3.51e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+144.148,+004.207,+000.388,-00.2195,-00.0517,+00.3510,+00.653,-01.759,-09.882,+00.015978,-00.000410,-00.348971*6D
"
