Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Letter,Zone
1700076124.396887,0,69724,0,GPS1_frame,42.341678619384766,-71.0833511352539,16.100000381469727,1.0,328384.4375,4689815.5,19:22:04,T,19
1700076125.3842223,0,69725,0,GPS1_frame,42.341636657714844,-71.08329010009766,16.0,1.0,328389.125,4689811.0,19:22:05,T,19
1700076126.3767686,0,69726,0,GPS1_frame,42.34159469604492,-71.0832290649414,15.899999618530273,1.0,328394.21875,4689806.0,19:22:06,T,19
1700076129.3842683,0,69729,0,GPS1_frame,42.341453552246094,-71.08302307128906,15.699999809265137,1.0,328411.0,4689790.0,19:22:09,T,19
1700076130.3764284,0,69730,0,GPS1_frame,42.34140396118164,-71.08294677734375,15.600000381469727,1.0,328416.75,4689784.0,19:22:10,T,19
1700076131.371887,0,69731,0,GPS1_frame,42.34135055541992,-71.08287811279297,15.399999618530273,1.0,328422.65625,4689778.5,19:22:11,T,19
1700076133.415794,0,69733,0,GPS1_frame,42.34124755859375,-71.08271789550781,14.600000381469727,1.0,328435.15625,4689766.5,19:22:13,T,19
1700076134.375868,0,69734,0,GPS1_frame,42.34120178222656,-71.08265686035156,14.300000190734863,1.0,328440.5,4689761.0,19:22:14,T,19
1700076135.36793,0,69735,0,GPS1_frame,42.34115982055664,-71.08259582519531,14.199999809265137,1.0,328445.34375,4689756.5,19:22:15,T,19
1700076136.3924296,0,69736,0,GPS1_frame,42.34112548828125,-71.0825424194336,14.100000381469727,1.0,328449.21875,4689752.5,19:22:16,T,19
1700076139.3689773,0,69739,0,GPS1_frame,42.3410530090332,-71.08244323730469,14.0,1.0,328457.28125,4689744.0,19:22:19,T,19
1700076140.3922145,0,69740,0,GPS1_frame,42.34103012084961,-71.0824203491211,13.899999618530273,1.0,328459.40625,4689742.0,19:22:20,T,19
1700076141.388163,0,69741,0,GPS1_frame,42.34101104736328,-71.08238983154297,13.899999618530273,1.0,328461.8125,4689739.5,19:22:21,T,19
1700076144.3923645,0,69744,0,GPS1_frame,42.34092330932617,-71.08224487304688,13.600000381469727,1.0,328473.125,4689729.5,19:22:24,T,19
1700076145.3878736,0,69745,0,GPS1_frame,42.34088897705078,-71.08219146728516,13.5,1.0,328477.5625,4689725.5,19:22:25,T,19
1700076146.3801565,0,69746,0,GPS1_frame,42.34085464477539,-71.08213806152344,13.399999618530273,1.0,328482.0,4689721.5,19:22:26,T,19
1700076149.3839853,0,69749,0,GPS1_frame,42.34075927734375,-71.08200073242188,13.199999809265137,1.0,328493.28125,4689711.0,19:22:29,T,19
1700076150.379844,0,69750,0,GPS1_frame,42.34074020385742,-71.08197021484375,13.100000381469727,1.0,328495.8125,4689708.5,19:22:30,T,19
1700076151.3681316,0,69751,0,GPS1_frame,42.34072494506836,-71.08194732666016,12.899999618530273,1.0,328497.5625,4689707.0,19:22:31,T,19
1700076154.4081247,0,69754,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:34,T,19
1700076155.3679898,0,69755,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:35,T,19
1700076156.392313,0,69756,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:36,T,19
1700076159.3686721,0,69759,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:39,T,19
1700076160.3961964,0,69760,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:40,T,19
1700076161.383995,0,69761,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:41,T,19
1700076163.4006789,0,69763,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:43,T,19
1700076164.3965254,0,69764,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.600000381469727,1.0,328498.90625,4689705.5,19:22:44,T,19
1700076165.38439,0,69765,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.5,1.0,328498.90625,4689705.5,19:22:45,T,19
1700076166.376134,0,69766,0,GPS1_frame,42.34071350097656,-71.0819320678711,12.5,1.0,328498.90625,4689705.5,19:22:46,T,19
1700076168.4241247,0,69768,0,GPS1_frame,42.34071350097656,-71.08192443847656,12.399999618530273,1.0,328499.03125,4689705.5,19:22:48,T,19
1700076169.3887014,0,69769,0,GPS1_frame,42.34070587158203,-71.08191680908203,12.199999809265137,1.0,328499.84375,4689704.5,19:22:49,T,19
1700076170.4081242,0,69770,0,GPS1_frame,42.3406982421875,-71.08190155029297,11.899999618530273,1.0,328501.34375,4689703.5,19:22:50,T,19
1700076171.4007936,0,69771,0,GPS1_frame,42.34068298339844,-71.08186340332031,11.600000381469727,1.0,328503.90625,4689702.0,19:22:51,T,19
1700076174.3760316,0,69774,0,GPS1_frame,42.34065246582031,-71.08171081542969,11.100000381469727,1.0,328516.46875,4689698.5,19:22:54,T,19
1700076175.3719733,0,69775,0,GPS1_frame,42.34065628051758,-71.08164978027344,10.899999618530273,1.0,328521.5625,4689698.5,19:22:55,T,19
1700076176.3924668,0,69776,0,GPS1_frame,42.340675354003906,-71.08158874511719,11.0,1.0,328526.9375,4689700.5,19:22:56,T,19
1700076179.3720446,0,69779,0,GPS1_frame,42.34080123901367,-71.0813980102539,11.5,1.0,328542.65625,4689714.0,19:22:59,T,19
1700076180.396026,0,69780,0,GPS1_frame,42.34085464477539,-71.08133697509766,11.699999809265137,1.0,328548.03125,4689720.0,19:23:00,T,19
1700076181.3876326,0,69781,0,GPS1_frame,42.34090805053711,-71.08126831054688,11.899999618530273,1.0,328553.53125,4689725.5,19:23:01,T,19
1700076184.392421,0,69784,0,GPS1_frame,42.341068267822266,-71.08108520507812,11.699999809265137,1.0,328569.5,4689743.0,19:23:04,T,19
1700076185.3836634,0,69785,0,GPS1_frame,42.341121673583984,-71.08102416992188,11.699999809265137,1.0,328574.5625,4689749.0,19:23:05,T,19
1700076186.3762941,0,69786,0,GPS1_frame,42.34117126464844,-71.08096313476562,11.899999618530273,1.0,328579.65625,4689754.5,19:23:06,T,19
1700076189.3843336,0,69789,0,GPS1_frame,42.341304779052734,-71.08079528808594,11.899999618530273,1.0,328593.875,4689769.0,19:23:09,T,19
1700076190.3800614,0,69790,0,GPS1_frame,42.34134292602539,-71.08074951171875,11.899999618530273,1.0,328597.5625,4689773.0,19:23:10,T,19
1700076191.372047,0,69791,0,GPS1_frame,42.341373443603516,-71.08071899414062,12.0,1.0,328600.375,4689776.5,19:23:11,T,19
1700076193.448017,0,69793,0,GPS1_frame,42.34141540527344,-71.08067321777344,12.0,1.0,328604.34375,4689781.0,19:23:13,T,19
1700076194.3764791,0,69794,0,GPS1_frame,42.34143829345703,-71.08064270019531,12.300000190734863,1.0,328606.59375,4689783.0,19:23:14,T,19
1700076195.3717773,0,69795,0,GPS1_frame,42.341461181640625,-71.08061218261719,12.800000190734863,1.0,328609.28125,4689786.0,19:23:15,T,19
1700076196.3919482,0,69796,0,GPS1_frame,42.341487884521484,-71.08057403564453,13.199999809265137,1.0,328612.375,4689788.5,19:23:16,T,19
1700076199.3682885,0,69799,0,GPS1_frame,42.3415412902832,-71.08050537109375,13.800000190734863,1.0,328618.125,4689794.5,19:23:19,T,19
1700076200.3958213,0,69800,0,GPS1_frame,42.341548919677734,-71.08049774169922,13.899999618530273,1.0,328618.84375,4689795.5,19:23:20,T,19
1700076201.384048,0,69801,0,GPS1_frame,42.34156799316406,-71.08048248291016,14.0,1.0,328620.125,4689797.5,19:23:21,T,19
